from,to,type,price,Pickup-time,Drop-off-time
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,643.39",2023-10-22 23:43:22.302314,0:29
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,"₹1,094.57",2023-10-22 23:43:22.302314,0:25
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹672.03,2023-10-22 23:43:41.833932,0:09
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹784.72,2023-10-22 23:43:41.833932,0:08
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,"₹1,032.80",2023-10-22 23:43:41.833932,0:12
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹736.83,2023-10-22 23:43:41.834932,0:08
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹934.18,2023-10-22 23:44:01.585373,0:47
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,"₹1,142.62",2023-10-22 23:44:01.585373,0:47
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,679.91",2023-10-22 23:44:01.586047,0:50
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,"₹1,068.14",2023-10-22 23:44:01.587057,0:46
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,473.78",2023-10-22 23:44:22.044093,0:56
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,794.83",2023-10-22 23:44:22.044093,0:56
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,651.82",2023-10-22 23:44:22.044093,0:59
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,685.37",2023-10-22 23:44:22.045093,0:55
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,401.31",2023-10-22 23:44:42.273301,0:59
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,682.92",2023-10-22 23:44:42.273301,0:59
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,441.26",2023-10-22 23:44:42.274311,1:02
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,588.10",2023-10-22 23:44:42.275311,0:58
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,"₹1,095.29",2023-10-22 23:45:01.761840,0:40
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,"₹1,315.28",2023-10-22 23:45:01.761840,0:40
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,887.51",2023-10-22 23:45:01.762840,0:43
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,"₹1,237.58",2023-10-22 23:45:01.762840,0:39
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹941.60,2023-10-22 23:45:22.055355,0:28
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,"₹1,122.64",2023-10-22 23:45:22.056362,0:28
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,577.16",2023-10-22 23:45:22.057362,0:29
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,"₹1,055.76",2023-10-22 23:45:22.057362,0:27
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,090.37",2023-10-22 23:45:48.527604,0:38
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,169.06",2023-10-22 23:45:48.527604,0:38
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,326.41",2023-10-22 23:45:48.528636,0:38
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,238.32",2023-10-22 23:45:48.529603,0:39
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹985.58,2023-10-22 23:46:10.421918,0:40
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,055.66",2023-10-22 23:46:10.421918,0:40
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,195.85",2023-10-22 23:46:10.421918,0:40
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,008.55",2023-10-22 23:46:10.423422,0:42
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹978.58,2023-10-22 23:46:33.311076,0:34
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,048.11",2023-10-22 23:46:33.312077,0:34
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,187.13",2023-10-22 23:46:33.312077,0:35
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,992.26",2023-10-22 23:46:33.313075,0:35
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹763.76,2023-10-22 23:46:55.196438,0:22
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹919.48,2023-10-22 23:46:55.196438,0:23
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,520.58",2023-10-22 23:46:55.197475,0:23
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹815.68,2023-10-22 23:46:55.197475,0:22
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹441.94,2023-10-22 23:47:20.088789,0:06
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹518.54,2023-10-22 23:47:20.089792,0:07
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹813.91,2023-10-22 23:47:20.089792,0:11
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹467.47,2023-10-22 23:47:20.089792,0:06
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹781.26,2023-10-22 23:47:42.966278,0:48
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹969.68,2023-10-22 23:47:42.966278,0:49
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,697.20",2023-10-22 23:47:42.966278,0:56
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹844.08,2023-10-22 23:47:42.967276,0:49
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,444.66",2023-10-22 23:48:05.390623,1:01
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,752.33",2023-10-22 23:48:05.391625,1:02
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,941.96",2023-10-22 23:48:05.391625,1:03
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,547.23",2023-10-22 23:48:05.391625,1:01
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,324.98",2023-10-22 23:48:27.603601,0:55
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,603.22",2023-10-22 23:48:27.604607,0:56
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,678.84",2023-10-22 23:48:27.604607,0:56
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,417.74",2023-10-22 23:48:27.604607,0:55
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹961.11,2023-10-22 23:49:04.282259,0:39
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,165.35",2023-10-22 23:49:04.283259,0:41
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,954.97",2023-10-22 23:49:04.283259,0:42
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,029.19",2023-10-22 23:49:04.284228,0:40
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹738.39,2023-10-22 23:49:30.026901,0:24
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹788.21,2023-10-22 23:49:30.026901,0:24
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹887.87,2023-10-22 23:49:30.027901,0:25
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,465.64",2023-10-22 23:49:30.027901,0:26
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,"₹1,184.32",2023-10-23 00:04:52.328007,1:05
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,426.87",2023-10-23 00:04:52.328007,1:04
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,067.28",2023-10-23 00:04:52.328007,1:08
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,"₹1,342.91",2023-10-23 00:04:52.329007,1:04
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,"₹1,288.99",2023-10-23 00:05:12.581936,1:06
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,"₹1,563.19",2023-10-23 00:05:12.581936,1:04
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹2,278.66",2023-10-23 00:05:12.581936,1:08
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,"₹1,466.76",2023-10-23 00:05:12.582935,1:04
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,"₹1,044.69",2023-10-23 00:05:31.517379,0:57
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,"₹1,251.85",2023-10-23 00:05:31.517379,0:56
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,785.33",2023-10-23 00:05:31.518383,0:59
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,"₹1,177.72",2023-10-23 00:05:31.518383,0:56
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹974.40,2023-10-23 00:05:50.010578,0:49
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,"₹1,163.75",2023-10-23 00:05:50.010578,0:48
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,643.39",2023-10-23 00:05:50.011577,0:51
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,"₹1,094.57",2023-10-23 00:05:50.011577,0:48
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹672.03,2023-10-23 00:06:09.030284,0:34
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹784.72,2023-10-23 00:06:09.030284,0:32
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,"₹1,032.80",2023-10-23 00:06:09.031284,0:35
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹736.83,2023-10-23 00:06:09.031284,0:32
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹934.18,2023-10-23 00:06:27.354872,1:11
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,"₹1,142.62",2023-10-23 00:06:27.354872,1:09
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,679.91",2023-10-23 00:06:27.354872,1:11
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,"₹1,068.14",2023-10-23 00:06:27.355873,1:09
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,473.78",2023-10-23 00:06:46.209031,1:19
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,685.37",2023-10-23 00:06:46.209031,1:18
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,794.83",2023-10-23 00:06:46.210033,1:18
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,651.82",2023-10-23 00:06:46.210033,1:21
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,401.31",2023-10-23 00:07:04.813155,1:20
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,682.92",2023-10-23 00:07:04.814659,1:19
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,441.26",2023-10-23 00:07:04.815664,1:21
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,588.10",2023-10-23 00:07:04.815664,1:18
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,"₹1,267.99",2023-10-23 00:07:23.231975,1:04
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,"₹1,536.87",2023-10-23 00:07:23.232975,1:02
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹2,236.27",2023-10-23 00:07:23.232975,1:05
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,"₹1,441.92",2023-10-23 00:07:23.232975,1:03
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,"₹1,033.05",2023-10-23 00:07:41.614073,0:51
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,"₹1,240.63",2023-10-23 00:07:41.614073,0:50
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,761.82",2023-10-23 00:07:41.615036,0:54
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,"₹1,163.95",2023-10-23 00:07:41.615036,0:50
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,090.37",2023-10-23 00:08:06.379598,0:59
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,326.41",2023-10-23 00:08:06.379598,0:59
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,238.32",2023-10-23 00:08:06.380631,1:00
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,169.06",2023-10-23 00:08:06.380631,0:59
